CustomerId,Yearly Call Duration (in Mins),Call Count,Data Usage,Complaints,Subscription  Length,International Plan,Age Group,Tariff Plan,Net Customer Spend,Churn
2547,623,5,6,0,36,No,21-30,1,720,No
2548,2758,60,358,0,34,No,21-30,1,680,No
2549,4080,82,31,0,35,No,31-40,1,700,No
2550,2665,39,284,0,35,No,31-40,4,1750,No
2551,9420,121,143,0,34,Yes,31-40,2,1020,No
2552,14078,169,0,0,35,No,31-40,2,1050,No
2553,6223,95,6,0,35,Yes,21-30,1,700,No
2554,15445,225,53,0,35,Yes,31-40,3,1400,No
2555,820,27,1,0,26,No,21-30,4,1300,Yes
2556,15790,182,149,0,34,No,21-30,2,1020,No
2557,875,14,0,0,37,No,21-30,1,740,Yes
2558,1180,14,0,0,34,No,21-30,2,1020,No
2559,1015,14,12,0,35,No,21-30,3,1400,No
2560,7813,127,383,0,34,Yes,21-30,2,1020,No
2561,11770,154,10,0,34,No,31-40,4,1700,No
2562,875,8,0,0,32,Yes,21-30,1,640,Yes
2563,1260,47,15,1,30,No,21-30,1,600,No
2564,10740,93,0,0,33,Yes,41-50,1,660,No
2565,6123,98,25,0,33,No,21-30,2,990,No
2566,740,18,1,0,20,No,21-30,2,600,Yes
2567,2573,44,33,0,33,No,31-40,1,660,No
2568,438,2,0,0,33,No,31-40,4,1650,No
2569,1973,25,0,0,33,No,31-40,2,990,No
2570,7090,97,13,0,30,No,41-50,1,600,No
2571,643,16,19,0,43,No,51-60,1,860,Yes
2572,643,4,3,0,33,Yes,51-60,2,990,No
2573,7270,116,270,0,31,Yes,21-30,4,1550,No
2574,4023,82,1,0,33,No,21-30,2,990,No
2575,1970,44,37,0,32,No,31-40,2,960,No
2576,3085,53,174,0,33,No,21-30,3,1320,No
2577,1620,36,192,0,24,No,21-30,4,1200,No
2578,1873,39,29,0,23,No,41-50,2,690,No
2579,1005,25,9,0,24,No,21-30,2,720,No
2580,1363,25,1,0,39,No,41-50,1,780,Yes
2581,1530,32,18,0,22,No,21-30,2,660,No
2582,2000,26,27,0,15,No,21-30,3,600,No
2583,3157,45,30,0,13,No,31-40,1,260,No
2584,760,8,0,0,36,Yes,21-30,2,1080,Yes
2585,623,17,22,0,46,No,31-40,2,1380,No
2586,2758,72,374,0,44,No,31-40,2,1320,No
2587,2698,70,17,0,45,No,21-30,1,900,No
2588,680,9,0,0,15,No,21-30,1,300,Yes
2589,2665,51,300,0,45,No,41-50,2,1350,No
2590,9420,133,159,0,44,No,31-40,2,1320,No
2591,14078,181,15,0,45,No,31-40,1,900,No
2592,4820,95,17,0,45,No,41-50,1,900,No
2593,660,16,0,0,17,No,21-30,1,340,Yes
2594,530,6,2,0,35,No,31-40,2,1050,Yes
2595,510,24,1,0,27,No,21-30,2,810,Yes
2596,15790,194,165,0,44,No,31-40,2,1320,No
2597,6805,98,201,0,44,Yes,41-50,2,1320,No
2598,1180,26,15,0,44,No,31-40,1,880,No
2599,1015,26,28,0,45,No,31-40,2,1350,No
2600,7813,139,399,0,44,No,31-40,2,1320,No
2601,11770,166,26,0,44,No,41-50,2,1320,No
2602,7023,87,123,0,44,No,31-40,3,1760,No
2603,1260,59,31,1,40,No,31-40,1,800,No
2604,10740,105,16,0,43,No,51-60,3,1720,No
2605,520,4,6,0,19,No,41-50,1,380,Yes
2606,3145,34,15,0,41,No,41-50,1,820,No
2607,3295,53,24,1,42,No,31-40,2,1260,No
2608,2573,56,49,1,43,No,41-50,1,860,Yes
2609,528,5,13,0,36,No,51-60,3,1440,Yes
2610,1973,37,15,0,43,No,41-50,1,860,No
2611,7090,109,29,0,40,No,51-60,2,1200,No
2612,585,19,0,0,26,No,21-30,2,780,Yes
2613,595,8,0,0,37,No,21-30,3,1480,Yes
2614,16380,250,15,0,38,No,21-30,1,760,No
2615,7270,128,286,0,41,No,31-40,2,1230,No
2616,535,35,0,0,30,No,21-30,1,600,Yes
2617,1970,56,53,0,42,No,41-50,2,1260,No
2618,3085,65,190,0,43,No,31-40,1,860,No
2619,1620,48,208,0,34,Yes,31-40,4,1700,No
2620,1873,51,45,0,33,No,51-60,1,660,No
2621,1005,37,25,0,34,No,31-40,3,1360,No
2622,1130,22,36,0,33,No,41-50,1,660,No
2623,2000,38,43,0,25,Yes,31-40,3,1000,No
2624,663,23,2,0,24,No,41-50,1,480,Yes
2625,9237,183,88,0,22,Yes,51-60,2,660,No
2626,3157,57,46,0,23,Yes,41-50,1,460,No
2627,4695,52,230,0,16,No,31-40,4,800,No
2628,1792,31,15,0,16,Yes,31-40,3,640,No
2629,455,2,0,0,34,Yes,21-30,2,1020,Yes
2630,3468,77,374,0,40,No,31-40,2,1200,No
2631,5213,83,16,0,41,No,16-20,1,820,No
2632,4790,99,47,0,41,No,31-40,2,1230,No
2633,3375,56,300,0,41,No,41-50,2,1230,No
2634,10130,138,159,0,40,Yes,31-40,3,1600,No
2635,5530,100,17,0,41,Yes,41-50,2,1230,No
2636,6933,112,22,0,41,No,31-40,2,1230,No
2637,3253,71,23,0,41,Yes,41-50,3,1640,No
2638,875,14,0,0,37,No,21-30,4,1850,Yes
2639,4110,44,498,0,41,No,41-50,2,1230,No
2640,16500,199,165,0,40,No,21-30,1,800,No
2641,7515,103,201,0,40,No,31-40,3,1600,No
2642,1890,31,15,0,40,No,21-30,1,800,No
2643,1725,31,28,0,41,No,31-40,2,1230,No
2644,8523,144,399,0,40,No,31-40,1,800,No
2645,12480,171,26,0,40,No,41-50,1,800,No
2646,7733,92,123,0,40,No,21-30,1,800,No
2647,1970,64,31,1,36,Yes,31-40,2,1080,No
2648,6833,115,41,0,39,No,31-40,1,780,No
2649,4005,58,24,1,38,Yes,31-40,2,1140,Yes
2650,3283,61,49,1,39,Yes,41-50,3,1560,No
2651,1148,19,15,0,39,No,31-40,1,780,No
2652,2683,42,15,0,39,No,41-50,2,1170,No
2653,7800,114,29,0,36,No,51-60,2,1080,No
2654,7980,133,286,0,37,No,31-40,1,740,No
2655,3795,70,190,0,39,No,21-30,2,1170,No
2656,2583,56,45,0,29,No,51-60,1,580,No
2657,1715,42,25,1,30,No,31-40,2,900,No
2658,1840,27,36,0,29,Yes,41-50,2,870,No
2659,2240,49,34,0,28,No,21-30,2,840,No
2660,4240,78,23,0,28,No,31-40,2,840,No
2661,2710,43,43,0,21,No,31-40,2,630,No
2662,7407,158,100,0,20,No,21-30,1,400,No
2663,3867,62,46,0,19,No,31-40,2,570,No
2664,3965,66,0,0,39,Yes,31-40,2,1170,No
2665,2048,55,341,0,38,No,31-40,2,1140,No
2666,3793,61,0,0,39,No,16-20,2,1170,No
2667,1988,53,0,0,39,Yes,21-30,4,1950,No
2668,3370,77,14,0,39,No,31-40,2,1170,No
2669,1955,34,267,0,39,No,31-40,1,780,No
2670,8710,116,126,0,38,No,31-40,2,1140,No
2671,13368,164,0,0,39,No,31-40,4,1950,No
2672,5513,90,0,0,39,Yes,31-40,2,1170,No
2673,14735,220,36,0,39,Yes,31-40,2,1170,No
2674,15080,177,132,0,38,No,21-30,2,1140,No
2675,6095,81,168,0,38,Yes,31-40,4,1900,No
2676,470,9,0,0,38,No,21-30,1,760,No
2677,11060,149,0,0,38,No,41-50,2,1140,No
2678,550,42,0,0,34,No,31-40,3,1360,No
2679,5413,93,8,0,37,Yes,21-30,1,740,No
2680,2435,17,0,0,35,No,31-40,1,700,No
2681,2585,36,0,1,36,No,31-40,3,1440,Yes
2682,1863,39,16,0,37,No,31-40,3,1480,No
2683,1263,20,0,0,37,No,41-50,1,740,No
2684,6380,92,0,0,34,No,51-60,2,1020,No
2685,15670,233,0,1,32,No,21-30,1,640,No
2686,3313,77,0,0,37,Yes,31-40,2,1110,No
2687,1260,39,20,0,36,No,31-40,1,720,No
2688,2375,48,157,0,37,No,21-30,1,740,No
2689,420,5,3,0,27,No,41-50,2,810,No
2690,2820,56,0,0,26,Yes,31-40,2,780,No
2691,1290,21,10,0,19,No,21-30,1,380,No
2692,5987,136,67,0,18,No,21-30,1,360,No
2693,8527,166,55,0,16,No,51-60,2,480,No
2694,2447,40,13,0,17,No,31-40,4,850,No
2695,4675,77,12,0,40,No,31-40,3,1600,No
2696,623,11,14,0,41,No,31-40,1,820,No
2697,2758,66,366,0,39,Yes,31-40,1,780,No
2698,2698,64,9,0,40,No,21-30,3,1600,No
2699,2665,45,292,0,40,Yes,31-40,1,800,No
2700,9420,127,151,0,39,Yes,31-40,2,1170,No
2701,14078,175,7,0,40,No,31-40,2,1200,No
2702,6223,101,14,0,40,No,31-40,3,1600,No
2703,15445,231,61,0,40,No,31-40,4,2000,No
2704,3400,33,490,0,40,Yes,31-40,2,1200,No
2705,15790,188,157,0,39,No,21-30,1,780,No
2706,6805,92,193,0,39,No,31-40,1,780,No
2707,1180,20,7,0,39,Yes,21-30,2,1170,No
2708,1015,20,20,0,40,No,31-40,1,800,No
2709,7813,133,391,0,39,No,31-40,4,1950,No
2710,11770,160,18,0,39,Yes,41-50,2,1170,No
2711,7023,81,115,0,39,No,21-30,4,1950,No
2712,1260,53,23,1,35,No,31-40,3,1400,No
2713,6123,104,33,0,38,Yes,21-30,2,1140,No
2714,3145,28,7,0,36,No,31-40,2,1080,No
2715,2573,50,41,0,38,No,41-50,3,1520,No
2716,438,8,7,0,38,No,31-40,2,1140,No
2717,7090,103,21,0,35,No,51-60,3,1400,No
2718,933,13,16,0,38,No,41-50,3,1520,No
2719,643,10,11,0,38,Yes,51-60,4,1900,No
2720,7270,122,278,0,36,No,31-40,4,1800,No
2721,1970,50,45,0,37,No,31-40,2,1110,No
2722,3085,59,182,0,38,Yes,21-30,2,1140,No
2723,1620,42,200,0,29,No,31-40,2,870,No
2724,1873,45,37,0,28,No,51-60,1,560,No
2725,1130,16,28,0,28,No,41-50,2,840,No
2726,1530,38,26,0,27,No,21-30,1,540,No
2727,3530,67,15,0,27,No,31-40,1,540,No
2728,2000,32,35,0,20,No,31-40,2,600,No
2729,6697,147,92,0,19,No,21-30,2,570,No
2730,9237,177,80,0,17,No,51-60,2,510,No
2731,623,11,14,0,41,No,31-40,1,820,No
2732,2758,66,366,0,39,No,31-40,1,780,No
2733,4503,72,8,0,40,No,16-20,1,800,No
2734,2698,64,9,0,40,No,21-30,4,2000,No
2735,4080,88,39,0,40,No,31-40,2,1200,No
2736,2665,45,292,0,40,Yes,31-40,1,800,No
2737,9420,127,151,0,39,No,31-40,2,1170,No
2738,14078,175,7,0,40,No,31-40,4,2000,No
2739,6223,101,14,0,40,No,31-40,1,800,No
2740,2543,60,15,0,40,No,31-40,2,1200,No
2741,15445,231,61,0,40,No,31-40,1,800,No
2742,15790,188,157,0,39,Yes,21-30,1,780,No
2743,1180,20,7,0,39,No,21-30,1,780,No
2744,1015,20,20,0,40,No,31-40,1,800,No
2745,7813,133,391,0,39,Yes,31-40,3,1560,No
2746,11770,160,18,0,39,Yes,41-50,1,780,No
2747,7023,81,115,0,39,No,21-30,2,1170,No
2748,1260,53,23,1,35,Yes,31-40,2,1050,No
2749,3145,28,7,0,36,No,31-40,2,1080,No
2750,3295,47,16,1,37,No,31-40,3,1480,Yes
2751,2573,50,41,1,38,No,41-50,3,1520,No
2752,438,8,7,0,38,No,31-40,2,1140,No
2753,1973,31,7,0,38,No,41-50,4,1900,No
2754,933,13,16,1,38,Yes,41-50,1,760,No
2755,643,10,11,0,38,No,51-60,2,1140,No
2756,16380,244,7,0,33,Yes,21-30,2,990,No
2757,4023,88,9,0,38,Yes,31-40,2,1140,No
2758,1970,50,45,0,37,No,31-40,1,740,No
2759,1873,45,37,0,28,Yes,51-60,2,840,No
2760,1005,31,17,0,29,No,31-40,1,580,No
2761,1130,16,28,0,28,No,41-50,2,840,No
2762,1530,38,26,0,27,Yes,21-30,3,1080,No
2763,3530,67,15,0,27,No,31-40,3,1080,No
2764,2000,32,35,0,20,No,31-40,3,800,No
2765,9237,177,80,0,17,No,51-60,3,680,No
2766,3157,51,38,0,18,No,31-40,2,540,No
